0, 0
-0.078243730581391, -0.0240558854687574
-0.0752385776206168, -0.0131816665505093
0.205182408937331, -0.119091317946872
0, 0
0, 0
-0.030877803014594, 0.0833067143449089
-0.109121533595985, 0.0592508288761513
-0.184360111216602, 0.0460691623256424
0.0208222977207293, -0.07302215562123
0, 0
0, 0
0.0322128661674129, 0.000597126686390524
-0.0469942365481932, -0.0465604614118016
-0.0156964491160246, 0.00131760088670104
0, 0
0, 0
-0.0969375287855661, 0.141237031938489
-0.0647246626181524, 0.141834158624881
-0.111718899166346, 0.095273697213079
-0.12741534828237, 0.0965912980997801
0, 0
0, 0
-0.0308858277392896, 0.0705115720871374
-0.0401099234045537, -0.101090037062305
0.0546750661174567, 0.122355474697529
0, 0
0, 0
-0.0252980159310692, 0.0937636255088519
-0.0561838436703579, 0.16427519759599
-0.0962937670749122, 0.0631851605336835
-0.0416187009574553, 0.185540635231213
0, 0
0, 0
-0.0488833061533861, 0.106390743776349
-0.0853401226219929, 0.0101627722922391
0.0655047924882327, -0.0858801563840696
0, 0
0, 0
-0.0272425716176534, 0.0814033709811874
-0.0761258777710396, 0.187794114757536
-0.161466000393033, 0.197956887049775
-0.0959612079048, 0.112076730665705
0, 0
-0.0420425203644432, 0.0580689788387539
-0.0595214916223696, -0.0212491701599997
-0.00676789188570835, -0.0589862748613445
0, 0
0, 0
-0.0720798028866607, 0.0957120717428621
-0.114122323251104, 0.153781050581616
-0.173643814873475, 0.132531880421616
-0.180411706759183, 0.0735456055602719
0, 0
0, 0
0.0790612276781889, 0.0385537479392489
0.047889115586979, -0.038196332200761
-0.0524052137390187, 0.00272644541026641
0, 0
0, 0
0.0658834286837702, -0.0226681557628954
0.144944656361959, 0.0158855921763541
0.192833771948938, -0.0223107400244076
0.14042855820992, -0.0195842946141407
0, 0
0, 0
0.0203339255990191, -0.138250359643584
-0.0241354969692962, 0.212511278193491
-0.0179975463778088, -0.0577478831548761
0, 0
0, 0
0.0859035300071, -0.0123720551169209
0.106237455606119, -0.150622414760506
0.082101958636823, 0.0618888634329853
0.0641044122590139, 0.00414098027810894
0, 0
0, 0
0.0423513729520446, -0.0585178456872777
-0.24815601861368, 0.10842731226929
-0.257431399951309, -0.146799356305124
0, 0
0, 0
-0.0250043660189232, 0.0690106719343033
0.0173470069331221, 0.0104928262470252
-0.230809011680558, 0.118920138516315
-0.488240411631866, -0.0278792177888088
0, 0
0, 0
0.0284149977228866, -0.0306560686389782
0.0348013781173442, 0.0565360666671173
-0.0955526845811431, 0.0670520777716522
0, 0
0, 0
0.0574151911277123, -0.00447412658700408
0.0858301888505992, -0.0351301952259822
0.120631566967943, 0.0214058714411354
0.0250788823868002, 0.0884579492127875
0, 0
0, 0
-0.024730563074007, 0.167328602835939
-0.127443070631171, -0.00696319954338348
0.237733999091563, -0.114576873713493
0, 0
0, 0
0.0718945360623797, -0.0442028163490815
0.0471639729883724, 0.123125786486858
-0.0802790976427989, 0.116162586943474
0.157454901448764, 0.0015857132299808
0, 0
0, 0
-0.0218960653269572, -0.0389454837259422
-0.0103333103997116, 0.131163205543032
0.0754876569108647, -0.182415578176133
0, 0
0, 0
0.0768668635583102, -0.00549897825640411
0.054970798231353, -0.0444444619823461
0.0446374878316414, 0.0867187435606867
0.120125144742506, -0.0956968346154459
0, 0
0, 0
-0.200644289533261, -0.15379881527875
-0.00877852158500736, 0.0259199990063865
0.16543338801634, 0.0843933390345758
0, 0
0, 0
0.0947515281882883, 0.0248056902172227
-0.105892761344973, -0.128993125061527
-0.114671282929981, -0.103073126055141
0.0507621050863596, -0.0186797870205644
0, 0
0, 0
-0.104381095716146, -0.153966996255299
-0.104423485062741, 0.100800445080094
0.0733123601244841, 0.0566375141455209
0, 0
0, 0
0.107358907781239, 0.0734060768501226
0.00297781206509329, -0.0805609194051771
-0.101445672997647, 0.0202395256749175
-0.028133312873163, 0.0768770398204377
0, 0
0, 0
0, 0
0, 0
-0.0430156820773968, 0.231361305401069
-0.0440503043286201, -0.101901582196781
0.0515541317917938, -0.0589730862399284
0, 0
0, 0
-0.0327101015264017, -0.106155397705102
